"116g -- Rakennukset käyttötarkoituksen ja valmistumisvuoden mukaan, 2019"

"Valmistumisvuosi","Alue","Vuosi","Rakennuksen kerrosala (m2) Erilliset pientalot","Rakennuksen kerrosala (m2) Rivi- ja ketjutalot","Rakennuksen kerrosala (m2) Asuinkerrostalot","Rakennuksen kerrosala (m2) Liikerakennukset","Rakennuksen kerrosala (m2) Toimistorakennukset","Rakennuksen kerrosala (m2) Liikenteen rakennukset","Rakennuksen kerrosala (m2) Hoitoalan rakennukset","Rakennuksen kerrosala (m2) Kokoontumisrakennukset","Rakennuksen kerrosala (m2) Opetusrakennukset","Rakennuksen kerrosala (m2) Teollisuusrakennukset","Rakennuksen kerrosala (m2) Varastorakennukset","Rakennuksen kerrosala (m2) Muut rakennukset"
"2010 -","Lapinjärvi","2019",7295,0,0,2046,0,667,0,0,0,180,287,0
"2010 -","Lapinlahti","2019",25490,4460,678,0,2245,576,0,387,0,18989,1095,1149
"2010 -","Lappajärvi","2019",10795,1250,1702,2043,0,0,3995,170,0,228,784,1009
"2010 -","Lappeenranta","2019",145336,24802,170188,141915,26053,13811,15708,14206,26636,38052,70777,2427
"2010 -","Lapua","2019",74704,16208,15639,17066,584,3081,1830,7924,5121,13521,18037,0
"2010 -","Laukaa","2019",104296,7075,15143,6766,809,2936,10106,5647,10705,11204,14430,1369
"2010 -","Lemi","2019",17705,792,1198,484,467,0,2720,52,1205,1145,1603,0
"2010 -","Lemland","2019",23190,3404,0,560,0,472,876,0,0,601,1424,1630
"2010 -","Lempäälä","2019",144476,52751,46107,29022,2211,2899,7290,3570,4151,33994,57592,305
"2010 -","Leppävirta","2019",25790,996,0,7197,234,1261,5287,5246,4050,14057,3631,167
"2010 -","Lestijärvi","2019",2060,0,0,203,0,0,0,266,0,0,98,0
"2010 -","Lieksa","2019",9659,920,2174,5708,1045,67,2990,5754,1497,4410,1087,1866
"2010 -","Lieto","2019",122207,20679,32743,3035,1519,2114,11036,1448,3565,27665,29528,3672
"2010 -","Liminka","2019",74007,4021,6592,15590,4735,1403,8154,3959,17663,11150,2349,107
"2010 -","Liperi","2019",69343,6439,4458,9774,969,4959,5375,2474,0,20065,14472,220
"2010 -","Lohja","2019",141303,18445,44262,39811,4542,3383,17561,6450,15305,16141,27024,834
"2010 -","Loimaa","2019",32231,9939,4138,17297,554,1310,21720,2675,2830,19748,17368,79
"2010 -","Loppi","2019",38143,1045,1432,3788,374,5220,6237,7,673,7164,5362,0
"2010 -","Loviisa","2019",55094,3524,8665,15288,373,2823,2178,317,12252,6034,14850,313
"2010 -","Luhanka","2019",5094,377,0,156,0,15,0,0,0,79,0,0
"2010 -","Lumijoki","2019",12433,212,0,97,0,0,1014,0,789,32,178,0
"2010 -","Lumparland","2019",1572,0,0,0,0,491,0,0,0,30,1124,0
"2010 -","Luoto","2019",48475,4398,2486,1787,13,45,4166,344,808,1129,4413,290
"2010 -","Luumäki","2019",21205,956,1375,368,0,1327,117,228,0,3701,3487,0
"2010 -","Maalahti","2019",40400,3878,0,2214,30,163,891,3157,869,3308,6228,257
"2010 -","Maarianhamina - Mariehamn","2019",37956,1422,46956,1945,0,6167,6945,518,0,392,2088,235
"2010 -","Marttila","2019",7728,1623,0,1364,0,123,0,525,0,1005,2137,0
"2010 -","Masku","2019",76669,3375,0,1320,0,4532,6668,0,6082,6771,3810,1296
"2010 -","Merijärvi","2019",4307,957,0,0,0,0,136,0,0,516,0,0
"2010 -","Merikarvia","2019",13441,1025,0,3029,0,495,1350,2465,0,390,5290,0
"2010 -","Miehikkälä","2019",4893,90,0,26,0,534,0,997,3356,882,1011,0
"2010 -","Mikkeli","2019",145875,27426,56426,42593,15519,21372,21839,22749,5826,40346,23125,377
"2010 -","Muhos","2019",40869,3591,2559,17850,0,1133,1317,860,15922,1059,1059,21
"2010 -","Multia","2019",3617,0,0,393,0,38,0,0,0,1290,1413,0
"2010 -","Muonio","2019",8134,0,0,30,217,729,780,0,0,473,1344,198
"2010 -","Mustasaari","2019",149755,16777,11066,6368,48,4018,3121,961,6169,40185,30113,203
"2010 -","Muurame","2019",78835,9478,9057,19506,52,246,1386,3334,8301,36904,1832,50
"2010 -","Mynämäki","2019",27967,959,1868,1058,193,182,3108,122,0,6055,7250,0
"2010 -","Myrskylä","2019",7437,1397,0,0,256,0,0,0,0,1342,341,0
"2010 -","Mäntsälä","2019",100220,12485,51884,1772,2804,6115,1458,1313,14622,25347,26969,0
"2010 -","Mänttä-Vilppula","2019",9369,557,1600,3860,0,2981,3155,8058,1521,11899,9246,0
"2010 -","Mäntyharju","2019",15979,800,0,10354,938,0,1473,162,4312,6312,2543,1180
"2010 -","Naantali","2019",105313,20221,24087,3484,436,6542,2707,101,0,34845,22807,2992
"2010 -","Nakkila","2019",10659,1098,1265,1443,169,66,845,6121,0,3210,2958,48
"2010 -","Nivala","2019",44836,7094,3434,4858,0,3413,2882,152,4202,14939,6253,1411
"2010 -","Nokia","2019",141428,37473,78747,50619,205,3833,29246,10820,18571,52034,48536,247
"2010 -","Nousiainen","2019",27520,1006,674,1629,488,1265,1242,0,966,606,863,99
"2010 -","Nurmes","2019",11748,1372,3221,2822,0,4151,1789,4804,1545,2518,2363,0
"2010 -","Nurmijärvi","2019",223838,41578,133381,16257,4964,9167,7935,6419,752,58206,81632,653
"2010 -","Närpiö","2019",34399,3944,10812,20726,0,1263,3363,1472,2081,10181,16034,206
"2010 -","Orimattila","2019",58496,10672,3006,9964,73,1356,1686,8311,928,8947,82910,739
"2010 -","Oripää","2019",6189,700,0,0,0,318,0,3034,0,957,893,0
"2010 -","Orivesi","2019",32667,2496,4576,6514,0,2545,2112,170,3912,2048,4023,901
"2010 -","Oulainen","2019",21713,2585,3108,3159,457,513,306,2897,372,8787,11942,423
"2010 -","Oulu","2019",747837,207777,853436,120741,51903,116533,73791,44542,100029,89635,150894,13329
"2010 -","Outokumpu","2019",9852,1610,0,2505,0,631,638,259,25,2003,1167,20
"2010 -","Padasjoki","2019",5339,0,0,2480,0,280,2144,80,0,739,88,53
"2010 -","Paimio","2019",60036,1550,9835,8344,200,594,10258,0,0,8151,11155,81
"2010 -","Paltamo","2019",6482,0,0,0,390,0,2397,25,0,0,0,117
"2010 -","Parainen","2019",83943,4796,2200,5608,3064,5686,14991,1040,3152,5404,5525,57
"2010 -","Parikkala","2019",8100,205,750,5021,151,737,851,325,322,2068,2034,326
"2010 -","Parkano","2019",13157,2758,3754,2012,0,6901,1814,222,7269,7613,13297,32
"2010 -","Pedersören kunta","2019",72058,2411,0,0,786,2604,4276,6268,0,21337,17256,360
"2010 -","Pelkosenniemi","2019",4380,230,0,3444,313,344,50,1277,0,61,0,0
"2010 -","Pello","2019",3979,0,0,2475,0,439,463,1205,66,0,0,0
"2010 -","Perho","2019",13025,1097,0,712,221,0,1976,43,3329,4292,981,0
"2010 -","Pertunmaa","2019",5599,804,0,1681,0,66,0,279,0,2307,322,0
"2010 -","Petäjävesi","2019",25179,0,0,1315,1194,144,1275,0,0,3137,711,0
"2010 -","Pieksämäki","2019",26051,4456,1516,6965,2550,1032,13667,257,1199,9356,8127,0
"2010 -","Pielavesi","2019",10408,1355,0,4452,30,298,0,0,0,1287,1385,0
"2010 -","Pietarsaari","2019",53745,4962,7584,18543,11175,7525,6608,1393,795,21510,22205,144
"2010 -","Pihtipudas","2019",10283,571,0,2791,47,1045,1471,41,0,26,156,0
"2010 -","Pirkkala","2019",76777,36264,105467,22472,5490,10181,3698,256,22858,85206,60690,1146
"2010 -","Polvijärvi","2019",13465,0,0,0,282,0,25,142,1529,2266,117,0
"2010 -","Pomarkku","2019",6021,294,0,0,0,425,0,2061,0,940,2297,0
"2010 -","Pori","2019",199877,50098,151045,97206,3778,12886,40907,25142,17221,61348,80495,1359
"2010 -","Pornainen","2019",29548,2529,1199,172,0,150,2687,0,2650,6160,6982,0
"2010 -","Porvoo","2019",205572,14585,93359,30694,1567,7757,26406,2363,18427,75189,34200,600
"2010 -","Posio","2019",4449,0,0,2127,0,58,3236,2479,0,1586,240,44
"2010 -","Pudasjärvi","2019",18733,4056,6474,2717,3051,1493,4468,1705,9806,12073,933,32
"2010 -","Pukkila","2019",7989,884,0,0,0,0,0,0,0,1028,1128,0
"2010 -","Punkalaidun","2019",4766,437,0,1746,0,0,1904,0,0,0,1750,0
"2010 -","Puolanka","2019",2631,468,0,0,0,230,4138,0,0,9,84,0
"2010 -","Puumala","2019",15636,183,0,953,0,1200,78,281,0,519,160,831
"2010 -","Pyhtää","2019",29922,300,2598,2797,0,3926,0,4400,0,13420,2572,163
"2010 -","Pyhäjoki","2019",20148,3665,2890,21178,14388,290,378,131,719,2835,3196,0
"2010 -","Pyhäjärvi","2019",13051,559,2709,1231,0,256,9102,167,0,2204,1907,0
"2010 -","Pyhäntä","2019",4056,2768,0,0,0,0,0,0,0,12252,7886,0
"2010 -","Pyhäranta","2019",6854,0,0,55,0,50,1076,144,0,600,100,0
"2010 -","Pälkäne","2019",29537,2892,1230,1723,0,787,2635,665,1503,6591,1468,0
"2010 -","Pöytyä","2019",38338,4558,612,1505,25,2666,4990,339,4411,16494,8902,300
"2010 -","Raahe","2019",82781,17579,29974,10991,1864,11214,8387,4044,10368,26058,23342,592
"2010 -","Raasepori","2019",94183,5738,15249,2044,187,3108,12378,5568,10598,14686,27979,1688
"2010 -","Raisio","2019",64144,13096,34371,5405,0,2119,7809,6766,0,29281,7092,700
"2010 -","Rantasalmi","2019",11692,0,0,7188,0,402,0,374,0,2797,1187,0
"2010 -","Ranua","2019",8172,454,0,5568,0,455,2994,96,2000,720,1086,113
"2010 -","Rauma","2019",88680,10600,40316,13950,7835,5899,15439,7511,10407,49623,46816,623
"2010 -","Rautalampi","2019",9244,791,0,528,0,0,995,100,0,1317,1434,25
"2010 -","Rautavaara","2019",2731,0,0,625,0,649,908,316,102,1417,115,790
"2010 -","Rautjärvi","2019",2524,0,0,220,135,1351,0,0,2446,1774,293,869
"2010 -","Reisjärvi","2019",9726,2098,0,2124,0,0,203,0,7591,6867,716,0
"2010 -","Riihimäki","2019",72231,19882,69985,14981,0,9135,5202,7503,13063,62253,47958,5726
"2010 -","Ristijärvi","2019",3191,0,0,200,0,24,0,0,0,721,421,0
"2010 -","Rovaniemi","2019",226886,35388,189978,58728,15327,16575,23764,4046,16043,39779,36829,255
"2010 -","Ruokolahti","2019",17528,239,4590,1389,0,2687,1713,2861,6004,433,1995,0
"2010 -","Ruovesi","2019",11595,500,0,1254,0,1044,5427,779,0,190,333,104
"2010 -","Rusko","2019",55572,7505,4342,4631,285,4574,1188,0,0,10915,13003,25
"2010 -","Rääkkylä","2019",7408,0,0,297,0,145,0,0,0,598,738,0
"2010 -","Saarijärvi","2019",15842,1222,9087,9710,113,1179,2837,2487,6144,9454,4184,0
"2010 -","Salla","2019",5384,826,0,7101,0,577,853,137,0,135,150,0
"2010 -","Salo","2019",128839,14465,22286,23830,7250,7479,23508,4660,8522,40298,47775,914
"2010 -","Saltvik","2019",11745,787,0,536,496,262,0,212,0,678,3561,524
"2010 -","Sastamala","2019",59998,8135,23363,27304,50,3508,9099,1854,7997,21721,19618,1123
"2010 -","Sauvo","2019",19189,1614,615,3868,0,940,0,1907,0,328,1655,0
"2010 -","Savitaipale","2019",7874,2130,0,0,157,70,0,0,5771,1082,790,0
"2010 -","Savonlinna","2019",64985,579,15437,34049,65,3094,14645,3442,2245,5108,11823,152
"2010 -","Savukoski","2019",1681,0,0,231,109,101,0,0,0,66,331,0
"2010 -","Seinäjoki","2019",283357,90681,259976,148057,41858,30518,16679,27167,4187,90709,139963,4295
"2010 -","Sievi","2019",17369,290,2768,0,0,478,4149,0,4451,10984,3425,1873
"2010 -","Siikainen","2019",3648,0,0,52,0,759,0,233,0,376,331,0
"2010 -","Siikajoki","2019",19419,256,0,777,979,658,1293,162,11677,1541,2237,0
"2010 -","Siikalatva","2019",13225,606,0,1525,0,1816,761,1135,0,515,608,0
"2010 -","Siilinjärvi","2019",107013,18019,36597,28165,9881,6347,5970,2193,12164,25145,13711,177
"2010 -","Simo","2019",7057,0,0,678,0,944,0,0,0,625,596,0
"2010 -","Sipoo","2019",159029,14339,111438,2588,1108,559,12942,7657,15715,18529,264459,447
"2010 -","Siuntio","2019",47299,4842,1092,0,189,988,2719,2652,147,621,318,0
"2010 -","Sodankylä","2019",30974,4667,6160,16101,4602,7611,10075,5847,729,50129,10477,99
"2010 -","Soini","2019",4356,0,0,79,104,0,0,71,0,4853,1389,0
"2010 -","Somero","2019",21666,1611,1199,1999,1344,5523,3243,2173,6725,10410,13424,0
"2010 -","Sonkajärvi","2019",8540,1138,0,2561,665,550,1706,2520,0,70,420,0
"2010 -","Sotkamo","2019",43758,5294,6129,34316,2707,2228,1314,1852,912,23343,7716,761
"2010 -","Sottunga","2019",413,0,0,0,0,0,0,0,0,48,0,0
"2010 -","Sulkava","2019",7020,0,1512,2898,630,150,0,0,0,1104,682,694
"2010 -","Sund","2019",6530,0,0,75,0,0,1985,0,0,2230,333,0
"2010 -","Suomussalmi","2019",10838,0,0,200,15,209,12159,118,107,858,1667,1252
"2010 -","Suonenjoki","2019",12913,1668,2801,2402,429,8,511,0,0,8902,7526,0
"2010 -","Sysmä","2019",7692,481,4797,2558,0,366,1790,0,4669,1546,877,0
"2010 -","Säkylä","2019",16873,1466,1297,9981,30,8601,1958,0,0,15352,10236,478
"2010 -","Taipalsaari","2019",25618,1285,0,7289,0,545,2194,474,0,538,537,0
"2010 -","Taivalkoski","2019",8600,2373,1710,178,519,2239,0,582,0,1631,881,73
"2010 -","Taivassalo","2019",7408,380,1090,831,0,276,550,1960,0,606,1263,0
"2010 -","Tammela","2019",25133,2710,1195,4007,49,2344,1012,2731,0,3394,7791,0
"2010 -","Tampere","2019",298361,128985,1206640,285214,88335,125307,78846,43584,69219,90529,39318,1391
"2010 -","Tervo","2019",4737,1715,0,1059,0,224,2074,67,0,480,475,0
"2010 -","Tervola","2019",11437,1723,0,2347,265,1229,0,90,0,11186,1073,35
"2010 -","Teuva","2019",8810,514,0,3138,319,438,146,0,877,5532,1686,0
"2010 -","Tohmajärvi","2019",8842,610,0,27,758,342,1435,0,0,1220,743,0
"2010 -","Toholampi","2019",8878,1260,0,0,0,15,424,0,0,3491,2725,0
"2010 -","Toivakka","2019",16113,517,0,1866,78,598,340,92,1647,12300,1721,0
"2010 -","Tornio","2019",65955,5824,33621,11660,3308,2569,2479,3754,1226,54156,23653,64
"2010 -","Turku","2019",228284,91921,655912,120725,40541,101111,45266,24229,51716,85475,122937,1833
"2010 -","Tuusniemi","2019",7861,604,0,1681,0,1089,1199,0,0,224,227,25
"2010 -","Tuusula","2019",165895,33324,71642,13395,1483,15937,6538,3193,0,59421,102537,3672
"2010 -","Tyrnävä","2019",32710,2257,2435,0,78,480,410,439,6037,2096,1446,0
"2010 -","Ulvila","2019",29074,3835,7714,6644,0,295,2396,420,0,6978,3820,89
"2010 -","Urjala","2019",9530,0,0,561,0,1263,1914,0,6574,1495,2523,1529
"2010 -","Utajärvi","2019",9111,1382,1332,2243,203,2130,2703,599,0,5151,1365,0
"2010 -","Utsjoki","2019",3859,975,0,3966,0,0,0,1069,3680,0,32,173
"2010 -","Uurainen","2019",30640,880,1168,108,0,566,1268,1907,1547,1369,513,0
"2010 -","Uusikaarlepyy","2019",39936,3748,2295,4222,540,418,2347,353,1825,18233,14596,2340
"2010 -","Uusikaupunki","2019",33632,7814,14154,10476,86,2612,5648,1067,0,27198,82452,151
"2010 -","Vaala","2019",6733,0,0,47,71,1719,1199,0,0,319,39,0
"2010 -","Vaasa","2019",230742,38854,166383,92015,36067,35388,25367,37805,6125,22114,61294,1229
"2010 -","Valkeakoski","2019",70729,2129,40652,11546,0,2711,15976,0,2053,6518,5164,1119
"2010 -","Vantaa","2019",502900,113794,1536706,166228,177755,176963,44676,18433,35982,108241,401911,4235
"2010 -","Varkaus","2019",19226,697,4216,12338,478,1935,1904,1341,2719,23125,8625,0
"2010 -","Vehmaa","2019",6174,599,0,38,0,69,0,2172,3331,2976,3942,0
"2010 -","Vesanto","2019",4809,286,0,222,0,620,600,72,0,1906,382,0
"2010 -","Vesilahti","2019",32258,0,0,186,0,2880,2432,0,0,4388,616,369
"2010 -","Veteli","2019",13139,2188,726,0,0,502,1497,145,0,5297,3699,0
"2010 -","Vieremä","2019",10660,519,0,1220,0,0,3503,486,467,2165,7114,0
"2010 -","Vihti","2019",127306,28313,52886,27099,0,2357,6764,2015,4364,12285,27907,200
"2010 -","Viitasaari","2019",15369,370,9460,3597,0,364,3060,406,4504,2464,7157,0
"2010 -","Vimpeli","2019",8686,0,0,2756,0,214,1503,0,199,7917,1533,0
"2010 -","Virolahti","2019",16475,2447,0,14389,555,878,0,602,0,8883,16361,4463
"2010 -","Virrat","2019",14114,2353,0,7569,0,941,1260,1845,0,9522,6321,0
"2010 -","Vårdö","2019",3179,246,0,0,0,110,0,0,0,0,0,0
"2010 -","Vöyri","2019",42397,1164,1199,221,0,888,384,167,1940,3940,2961,427
"2010 -","Ylitornio","2019",6180,931,0,3165,0,755,0,166,40,8,0,0
"2010 -","Ylivieska","2019",83344,22092,29788,37360,1503,5107,3422,4223,0,20128,27270,206
"2010 -","Ylöjärvi","2019",161278,44557,48646,16760,164,2036,8700,1063,12533,43157,37088,1213
"2010 -","Ypäjä","2019",8045,928,0,10,0,0,139,980,0,1434,3528,469
"2010 -","Ähtäri","2019",14813,4691,1180,5539,297,1216,1098,4298,521,6117,6272,39
"2010 -","Äänekoski","2019",46862,4048,9125,15645,4893,1624,15400,6284,13722,89853,24240,2229
"Tuntematon","Akaa","2019",156,0,0,30,0,32,0,9,0,1057,250,0
"Tuntematon","Alajärvi","2019",1312,490,0,809,351,0,0,175,0,1827,0,0
"Tuntematon","Alavieska","2019",489,0,0,0,0,269,0,0,0,0,0,714
"Tuntematon","Alavus","2019",875,0,0,4572,0,665,0,0,385,4932,294,0
"Tuntematon","Asikkala","2019",433,0,0,450,0,0,0,0,0,0,407,0
"Tuntematon","Askola","2019",214,0,0,0,0,471,0,0,691,305,161,141
"Tuntematon","Aura","2019",1663,0,0,59,0,0,0,0,1617,762,0,0
"Tuntematon","Brändö","2019",547,0,0,200,0,0,0,21,0,0,0,0
"Tuntematon","Eckerö","2019",510,0,0,464,0,0,0,152,0,120,0,28
"Tuntematon","Enonkoski","2019",0,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Enontekiö","2019",570,0,0,110,0,78,0,0,0,300,154,0
"Tuntematon","Espoo","2019",3671,432,0,1551,0,5038,0,1068,0,7120,1085,551
"Tuntematon","Eura","2019",646,0,0,905,0,75,0,0,0,10813,435,0
"Tuntematon","Eurajoki","2019",480,0,0,0,0,164,0,0,0,36,612,0
"Tuntematon","Evijärvi","2019",0,0,0,260,0,90,0,0,0,0,0,0
"Tuntematon","Finström","2019",4172,528,534,207,0,296,0,533,35,0,70,0
"Tuntematon","Forssa","2019",564,0,0,0,0,300,0,417,823,564,866,100
"Tuntematon","Föglö","2019",410,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Geta","2019",593,0,0,420,0,129,0,0,0,0,0,0
"Tuntematon","Haapajärvi","2019",391,0,0,98,0,0,801,0,0,8573,0,0
"Tuntematon","Haapavesi","2019",1287,0,0,745,0,86,1075,255,4781,2379,0,1463
"Tuntematon","Hailuoto","2019",195,0,0,330,0,0,0,0,372,0,0,0
"Tuntematon","Halsua","2019",664,0,0,858,0,49,0,0,0,212,0,0
"Tuntematon","Hamina","2019",2407,1031,0,953,3903,107,0,500,67,267,284,112
"Tuntematon","Hammarland","2019",2815,226,637,407,0,0,0,24,0,264,0,0
"Tuntematon","Hankasalmi","2019",524,0,0,0,0,0,0,9,0,278,435,0
"Tuntematon","Hanko","2019",982,0,0,370,84,1607,0,0,0,9355,883,0
"Tuntematon","Harjavalta","2019",789,522,0,0,0,0,0,0,0,11808,450,0
"Tuntematon","Hartola","2019",842,0,0,786,0,0,0,1020,0,0,0,0
"Tuntematon","Hattula","2019",1751,0,0,50,450,552,0,0,0,3555,1231,187
"Tuntematon","Hausjärvi","2019",678,0,0,35,0,40,240,0,217,33,0,0
"Tuntematon","Heinola","2019",1666,0,0,0,0,0,0,22,0,518,490,26
"Tuntematon","Heinävesi","2019",1279,0,0,1395,180,30,0,54,0,4565,0,0
"Tuntematon","Helsinki","2019",5123,1880,3765,7313,1174,48896,2793,9093,93,3501,4103,10748
"Tuntematon","Hirvensalmi","2019",197,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Hollola","2019",1918,336,0,27,0,154,0,450,0,2522,511,1909
"Tuntematon","Honkajoki","2019",324,0,0,1120,0,72,0,0,0,0,0,0
"Tuntematon","Huittinen","2019",726,0,0,0,0,0,0,1984,0,2370,525,0
"Tuntematon","Humppila","2019",69,0,0,1330,0,0,0,0,0,0,0,0
"Tuntematon","Hyrynsalmi","2019",139,0,0,183,0,0,0,0,0,112,0,0
"Tuntematon","Hyvinkää","2019",566,0,0,46,48,470,0,19,0,25015,2957,0
"Tuntematon","Hämeenkyrö","2019",2391,0,0,941,0,341,0,0,953,498,0,78
"Tuntematon","Hämeenlinna","2019",3998,312,236,3640,0,4040,1952,4337,1322,7889,725,76
"Tuntematon","Ii","2019",1833,0,0,182,0,664,0,86,0,3254,0,46
"Tuntematon","Iisalmi","2019",952,0,0,0,0,568,0,470,0,813,0,0
"Tuntematon","Iitti","2019",1534,0,0,290,1164,0,252,159,0,118,0,0
"Tuntematon","Ikaalinen","2019",930,0,0,83,1795,0,0,0,1158,293,322,0
"Tuntematon","Ilmajoki","2019",1097,0,0,759,0,0,0,20,1890,536,864,0
"Tuntematon","Ilomantsi","2019",490,0,0,35,0,172,0,105,5018,779,30,0
"Tuntematon","Imatra","2019",0,0,0,0,0,0,0,125,7612,9194,1283,466
"Tuntematon","Inari","2019",655,0,0,0,154,570,620,106,0,100,643,16
"Tuntematon","Inkoo","2019",3117,639,0,0,0,188,0,0,0,329,852,0
"Tuntematon","Isojoki","2019",329,0,0,0,0,0,1018,0,303,1110,0,84
"Tuntematon","Isokyrö","2019",49,0,0,0,0,0,0,432,0,0,81,228
"Tuntematon","Janakkala","2019",2880,243,0,1636,976,0,0,0,12581,6542,1123,353
"Tuntematon","Joensuu","2019",2278,0,0,766,3648,310,74,564,1654,1880,402,102
"Tuntematon","Jokioinen","2019",0,316,0,0,0,0,706,293,0,0,336,85
"Tuntematon","Jomala","2019",10854,1369,0,537,352,1612,0,0,0,1074,1138,365
"Tuntematon","Joroinen","2019",184,0,0,0,0,169,0,341,0,0,413,0
"Tuntematon","Joutsa","2019",1344,449,0,163,2940,115,1163,1094,0,1429,1027,50
"Tuntematon","Juuka","2019",0,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Juupajoki","2019",420,0,0,212,0,400,0,0,0,0,0,0
"Tuntematon","Juva","2019",1071,0,1495,514,54,668,0,0,0,213,0,59
"Tuntematon","Jyväskylä","2019",1291,0,0,11355,486,433,100,3147,0,100,127,202
"Tuntematon","Jämijärvi","2019",102,0,0,0,0,0,0,0,0,936,342,0
"Tuntematon","Jämsä","2019",1246,0,0,327,0,613,0,422,0,279,308,0
"Tuntematon","Järvenpää","2019",1326,811,0,985,30,0,12,43,5017,0,0,0
"Tuntematon","Kaarina","2019",1555,0,0,108,983,1007,1314,1781,1552,2333,208,0
"Tuntematon","Kaavi","2019",0,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Kajaani","2019",153,0,1624,4997,1077,152,0,4723,303,0,195,17834
"Tuntematon","Kalajoki","2019",1969,216,0,0,0,284,0,231,1941,489,1813,0
"Tuntematon","Kangasala","2019",3874,0,0,100,0,0,265,0,0,2018,634,0
"Tuntematon","Kangasniemi","2019",831,0,0,2225,0,0,0,1518,0,1270,0,0
"Tuntematon","Kankaanpää","2019",242,0,0,494,0,439,1457,0,0,0,420,0
"Tuntematon","Kannonkoski","2019",96,0,0,0,0,0,0,0,0,0,0,621
"Tuntematon","Kannus","2019",497,0,0,1221,0,0,0,0,764,41,74,0
"Tuntematon","Karijoki","2019",50,0,0,0,0,0,0,0,0,0,0,0
"Tuntematon","Karkkila","2019",3572,405,0,0,519,173,868,0,0,32420,745,0
"Tuntematon","Karstula","2019",0,0,0,431,0,0,0,0,0,1699,0,0
"Tuntematon","Karvia","2019",448,390,0,0,1826,0,410,0,0,456,0,0
"Tuntematon","Kaskinen","2019",0,0,0,158,0,0,0,55,2432,503,0,0
"Tuntematon","Kauhajoki","2019",545,0,0,0,0,579,0,0,146,818,0,0
"Tuntematon","Kauhava","2019",444,0,0,266,0,13,1124,84,0,4174,0,0
"Tuntematon","Kauniainen","2019",3085,0,0,0,0,0,1894,0,0,0,0,0
"Tuntematon","Kaustinen","2019",737,0,0,1135,0,309,0,523,0,1976,0,21
"Tuntematon","Keitele","2019",778,0,0,0,0,470,0,0,0,507,0,0
"Tuntematon","Kemi","2019",190,0,116,130,148,103,337,100,187,12708,1332,0
"Tuntematon","Kemijärvi","2019",1207,0,0,0,0,112,10529,84,665,1438,149,0
"Tuntematon","Keminmaa","2019",12,0,0,165,0,0,0,373,0,0,310,0
"Tuntematon","Kemiönsaari","2019",2766,0,822,1963,309,513,0,1042,100,4026,0,0
"Tuntematon","Kempele","2019",615,0,0,621,0,0,0,64,0,43,0,0
"Tuntematon","Kerava","2019",258,0,0,56,0,207,0,0,0,17,0,45
"Tuntematon","Keuruu","2019",848,0,0,0,0,0,0,399,0,57,227,0
"Tuntematon","Kihniö","2019",476,0,0,0,0,0,44,0,0,132,209,0
"Tuntematon","Kinnula","2019",513,0,0,0,0,0,0,0,0,1728,0,0
"Tuntematon","Kirkkonummi","2019",1290,0,0,25,0,1100,2044,88,15863,143,0,0
"Tuntematon","Kitee","2019",15,0,0,982,0,1868,0,214,0,422,680,15
"Tuntematon","Kittilä","2019",1204,0,0,0,0,477,0,182,0,0,0,0
"Tuntematon","Kiuruvesi","2019",1129,281,0,0,0,0,0,0,0,601,0,0
"Tuntematon","Kivijärvi","2019",569,0,0,0,0,160,0,0,0,42,0,0
"Tuntematon","Kokemäki","2019",302,0,0,0,0,0,0,0,0,178,0,0
"Tuntematon","Kokkola","2019",8804,1481,1674,4912,9403,1332,446,1940,9818,9153,2900,20
