"year","emission","energy_use","emission_factor","final_use","level5","municipality","emission_trade","gas"
2013,0.326,13.28,0.0245481927710843,"district heating",NA,"Polvijärvi","Ei","CO2e"
2013,0.256,1.113,0.230008984725966,"district heating",NA,"Pomarkku","Ei","CO2e"
2013,0.742,4.29,0.172960372960373,"district heating",NA,"Pori","Ei","CO2e"
2013,0.241,3.927,0.0613700025464731,"district heating",NA,"Pornainen","Ei","CO2e"
2013,0.058,1.592,0.0364321608040201,"district heating",NA,"Porvoo","Ei","CO2e"
2013,0.562,14.658,0.0383408377677719,"district heating",NA,"Posio","Ei","CO2e"
2013,2.093,12.317,0.169927742145003,"district heating",NA,"Pöytyä","Ei","CO2e"
2013,8.573,49.697,0.172505382618669,"district heating",NA,"Pudasjärvi","Ei","CO2e"
2013,0.053,2.918,0.0181631254283756,"district heating",NA,"Pukkila","Ei","CO2e"
2013,0.815,3.543,0.230031047135196,"district heating",NA,"Punkalaidun","Ei","CO2e"
2013,0.384,15.616,0.0245901639344262,"district heating",NA,"Puolanka","Ei","CO2e"
2013,0.454,7,0.0648571428571428,"district heating",NA,"Puumala","Ei","CO2e"
2013,1.764,24.401,0.0722921191754436,"district heating",NA,"Pyhäjärvi","Ei","CO2e"
2013,0.753,6.824,0.110345838218054,"district heating",NA,"Pyhäjoki","Ei","CO2e"
2013,1.487,6.458,0.23025704552493,"district heating",NA,"Pyhäntä","Ei","CO2e"
2013,0.192,0.832,0.230769230769231,"district heating",NA,"Pyhäranta","Ei","CO2e"
2013,1.124,4.884,0.23013923013923,"district heating",NA,"Pyhtää","Ei","CO2e"
2013,14.884,76.465,0.194651147583862,"district heating",NA,"Raahe","Ei","CO2e"
2013,0.336,8.625,0.0389565217391304,"district heating",NA,"Rääkkylä","Ei","CO2e"
2013,0.297,25.63,0.011587982832618,"district heating",NA,"Raasepori","Ei","CO2e"
2013,8.342,36.238,0.23020034218224,"district heating",NA,"Raisio","Ei","CO2e"
2013,0.403,14.3,0.0281818181818182,"district heating",NA,"Rantasalmi","Ei","CO2e"
2013,1.629,7.08,0.230084745762712,"district heating",NA,"Ranua","Ei","CO2e"
2013,0.639,2.777,0.230104429240187,"district heating",NA,"Rauma","Ei","CO2e"
2013,1.393,9.099,0.153093746565557,"district heating",NA,"Rautalampi","Ei","CO2e"
2013,0.357,4.84,0.0737603305785124,"district heating",NA,"Rautavaara","Ei","CO2e"
2013,4.165,18.095,0.230174081237911,"district heating",NA,"Rautjärvi","Ei","CO2e"
2013,2.559,9.247,0.276738401643776,"district heating",NA,"Reisjärvi","Ei","CO2e"
2013,27.269,180.784,0.150837463492344,"district heating",NA,"Riihimäki","Ei","CO2e"
2013,0.764,3.32,0.230120481927711,"district heating",NA,"Ristijärvi","Ei","CO2e"
2013,16.485,70.207,0.234805646160639,"district heating",NA,"Rovaniemi","Ei","CO2e"
2013,2.717,11.423,0.23785345355861,"district heating",NA,"Ruokolahti","Ei","CO2e"
2013,3.163,12.81,0.246916471506635,"district heating",NA,"Ruovesi","Ei","CO2e"
2013,1.231,5.35,0.230093457943925,"district heating",NA,"Rusko","Ei","CO2e"
2013,9.84,33.179,0.296573133608608,"district heating",NA,"Saarijärvi","Ei","CO2e"
2013,6.188,28.684,0.215730023706596,"district heating",NA,"Säkylä","Ei","CO2e"
2013,5.721,21.801,0.262419155084629,"district heating",NA,"Salla","Ei","CO2e"
2013,6.135,26.308,0.233199026911966,"district heating",NA,"Salo","Ei","CO2e"
2013,0.194,0.844,0.229857819905213,"district heating",NA,"Saltvik","Ei","CO2e"
2013,0.456,1.981,0.230186774356386,"district heating",NA,"Sauvo","Ei","CO2e"
2013,1.274,12.176,0.104632063074901,"district heating",NA,"Savitaipale","Ei","CO2e"
2013,4.553,21.242,0.214339516053102,"district heating",NA,"Savonlinna","Ei","CO2e"
2013,0.093,8.534,0.0108975861260839,"district heating",NA,"Savukoski","Ei","CO2e"
2013,7.608,32.304,0.235512630014859,"district heating",NA,"Seinäjoki","Ei","CO2e"
2013,4.084,14.201,0.287585381311175,"district heating",NA,"Sievi","Ei","CO2e"
2013,0.49,2.13,0.230046948356808,"district heating",NA,"Siikainen","Ei","CO2e"
2013,9.741,15.3,0.636666666666667,"district heating",NA,"Siikajoki","Ei","CO2e"
2013,7.098,28.793,0.246518250963776,"district heating",NA,"Siikalatva","Ei","CO2e"
2013,2.605,83.321,0.0312646271648204,"district heating",NA,"Siilinjärvi","Ei","CO2e"
2013,0.492,2.137,0.230229293401965,"district heating",NA,"Simo","Ei","CO2e"
2013,12.314,51.517,0.239027893704991,"district heating",NA,"Sipoo","Ei","CO2e"
2013,2.211,8.745,0.252830188679245,"district heating",NA,"Siuntio","Ei","CO2e"
2013,21.488,61.25,0.350824489795918,"district heating",NA,"Sodankylä","Ei","CO2e"
2013,1.898,8.5,0.223294117647059,"district heating",NA,"Soini","Ei","CO2e"
2013,3.702,35.505,0.104267004647233,"district heating",NA,"Somero","Ei","CO2e"
2013,3.662,13.25,0.276377358490566,"district heating",NA,"Sonkajärvi","Ei","CO2e"
2013,3.681,15.995,0.230134417005314,"district heating",NA,"Sotkamo","Ei","CO2e"
2013,0.719,3.121,0.230374879846203,"district heating",NA,"Sulkava","Ei","CO2e"
2013,0.133,0.576,0.230902777777778,"district heating",NA,"Sund","Ei","CO2e"
2013,1.04,47.15,0.0220572640509014,"district heating",NA,"Suomussalmi","Ei","CO2e"
2013,7.903,39.546,0.19984322055328,"district heating",NA,"Suonenjoki","Ei","CO2e"
2013,2.212,12.792,0.1729205753596,"district heating",NA,"Sysmä","Ei","CO2e"
2013,2.868,10.545,0.271977240398293,"district heating",NA,"Taipalsaari","Ei","CO2e"
2013,5.542,24.078,0.230168618656035,"district heating",NA,"Taivalkoski","Ei","CO2e"
2013,0.102,0.444,0.22972972972973,"district heating",NA,"Taivassalo","Ei","CO2e"
2013,2.91,12.643,0.230166890769596,"district heating",NA,"Tammela","Ei","CO2e"
2013,44.303,192.493,0.23015382377541,"district heating",NA,"Tampere","Ei","CO2e"
2013,0.368,1.599,0.230143839899937,"district heating",NA,"Tervo","Ei","CO2e"
2013,1.574,6.838,0.230184264404797,"district heating",NA,"Tervola","Ei","CO2e"
2013,7.395,17.3,0.427456647398844,"district heating",NA,"Teuva","Ei","CO2e"
2013,5.462,14.01,0.389864382583869,"district heating",NA,"Tohmajärvi","Ei","CO2e"
2013,3.667,15.199,0.241265872754786,"district heating",NA,"Toholampi","Ei","CO2e"
2013,0.07,2.666,0.0262565641410353,"district heating",NA,"Toivakka","Ei","CO2e"
2013,11.254,48.182,0.233572703499232,"district heating",NA,"Tornio","Ei","CO2e"
2013,14.005,50.909,0.275098705533403,"district heating",NA,"Turku","Ei","CO2e"
2013,0.977,4.245,0.230153121319199,"district heating",NA,"Tuusniemi","Ei","CO2e"
2013,0.935,8.146,0.11478026025043,"district heating",NA,"Tuusula","Ei","CO2e"
2013,0.719,3.607,0.199334627113945,"district heating",NA,"Tyrnävä","Ei","CO2e"
2013,1.577,6.877,0.229315108332122,"district heating",NA,"Ulvila","Ei","CO2e"
2013,0.775,7.992,0.096971971971972,"district heating",NA,"Urjala","Ei","CO2e"
2013,3.203,8.181,0.391516929470725,"district heating",NA,"Utajärvi","Ei","CO2e"
2013,0.325,1.414,0.22984441301273,"district heating",NA,"Utsjoki","Ei","CO2e"
2013,0.913,4.43,0.206094808126411,"district heating",NA,"Uurainen","Ei","CO2e"
2013,0.253,16.499,0.0153342626825868,"district heating",NA,"Uusikaarlepyy","Ei","CO2e"
2013,8.767,36.614,0.23944392855192,"district heating",NA,"Uusikaupunki","Ei","CO2e"
2013,4.853,11.024,0.440221335268505,"district heating",NA,"Vaala","Ei","CO2e"
2013,40.616,193.95,0.209414797628255,"district heating",NA,"Vaasa","Ei","CO2e"
2013,9.171,40.206,0.22810028353977,"district heating",NA,"Valkeakoski","Ei","CO2e"
2013,13.633,59.233,0.230158864146675,"district heating",NA,"Vantaa","Ei","CO2e"
2013,0.036,0.154,0.233766233766234,"district heating",NA,"Vårdö","Ei","CO2e"
2013,2.546,11.062,0.230157295244983,"district heating",NA,"Varkaus","Ei","CO2e"
2013,0.063,6.2,0.0101612903225806,"district heating",NA,"Vehmaa","Ei","CO2e"
2013,0.683,2.967,0.230198854061341,"district heating",NA,"Vesanto","Ei","CO2e"
2013,0.499,2.166,0.230378578024007,"district heating",NA,"Vesilahti","Ei","CO2e"
2013,1.854,6,0.309,"district heating",NA,"Veteli","Ei","CO2e"
2013,0.307,15.576,0.0197098099640473,"district heating",NA,"Vieremä","Ei","CO2e"
2013,12.563,54.581,0.230171671460765,"district heating",NA,"Vihti","Ei","CO2e"
2013,1.68,7.301,0.230105465004794,"district heating",NA,"Viitasaari","Ei","CO2e"
2013,2.237,6.9,0.324202898550725,"district heating",NA,"Vimpeli","Ei","CO2e"
2013,1.148,4.987,0.230198516141969,"district heating",NA,"Virolahti","Ei","CO2e"
2013,3.009,36.622,0.0821637267216427,"district heating",NA,"Virrat","Ei","CO2e"
2013,2.948,12.813,0.230078826192149,"district heating",NA,"Vöyri","Ei","CO2e"
2013,6.321,14.3,0.442027972027972,"district heating",NA,"Ylitornio","Ei","CO2e"
2013,4.288,18.753,0.228656748253613,"district heating",NA,"Ylivieska","Ei","CO2e"
2013,7.136,33.039,0.2159871666818,"district heating",NA,"Ylöjärvi","Ei","CO2e"
2013,0.876,3.809,0.22998162247309,"district heating",NA,"Ypäjä","Ei","CO2e"
2014,0.657,10.328,0.0636134779240898,"district heating",NA,"Äänekoski","Ei","CO2e"
2014,14.583,29.601,0.492652275260971,"district heating",NA,"Ähtäri","Ei","CO2e"
2014,5.441,42.083,0.129292113204857,"district heating",NA,"Akaa","Ei","CO2e"
2014,10.549,28.999,0.363771164522915,"district heating",NA,"Alajärvi","Ei","CO2e"
2014,1.113,3.8,0.292894736842105,"district heating",NA,"Alavieska","Ei","CO2e"
2014,10.813,39.432,0.27421890850071,"district heating",NA,"Alavus","Ei","CO2e"
2014,5.363,23.916,0.22424318447901,"district heating",NA,"Asikkala","Ei","CO2e"
2014,0.85,3.064,0.277415143603133,"district heating",NA,"Askola","Ei","CO2e"
2014,1.251,4.53,0.276158940397351,"district heating",NA,"Aura","Ei","CO2e"
2014,0.09,0.324,0.277777777777778,"district heating",NA,"Brändö","Ei","CO2e"
2014,0.057,0.206,0.276699029126214,"district heating",NA,"Eckerö","Ei","CO2e"
2014,0.547,4.082,0.134002939735424,"district heating",NA,"Enonkoski","Ei","CO2e"
2014,0.596,2.15,0.277209302325581,"district heating",NA,"Enontekiö","Ei","CO2e"
2014,1.853,6.384,0.290256892230576,"district heating",NA,"Espoo","Ei","CO2e"
2014,8.907,30.992,0.287396747547754,"district heating",NA,"Eura","Ei","CO2e"
2014,7.608,27.406,0.277603444501204,"district heating",NA,"Eurajoki","Ei","CO2e"
2014,1.33,4.791,0.277603840534335,"district heating",NA,"Evijärvi","Ei","CO2e"
2014,1.105,3.982,0.277498744349573,"district heating",NA,"Finström","Ei","CO2e"
2014,0,0.001,0,"district heating",NA,"Föglö","Ei","CO2e"
2014,0.09,0.324,0.277777777777778,"district heating",NA,"Geta","Ei","CO2e"
2014,15.388,33.598,0.458003452586463,"district heating",NA,"Haapavesi","Ei","CO2e"
2014,0.223,0.802,0.278054862842893,"district heating",NA,"Hailuoto","Ei","CO2e"
2014,0.231,4.338,0.0532503457814661,"district heating",NA,"Halsua","Ei","CO2e"
2014,0.649,3.107,0.208883167042163,"district heating",NA,"Hämeenkyrö","Ei","CO2e"
2014,2.012,15.417,0.130505286372187,"district heating",NA,"Hämeenlinna","Ei","CO2e"
2014,6.222,27.528,0.226024411508283,"district heating",NA,"Hamina","Ei","CO2e"
2014,0.266,0.961,0.276795005202914,"district heating",NA,"Hammarland","Ei","CO2e"
2014,1.301,4.687,0.277576274802646,"district heating",NA,"Hankasalmi","Ei","CO2e"
2014,1.942,6.994,0.277666571346869,"district heating",NA,"Hanko","Ei","CO2e"
2014,3.074,11.072,0.277637283236994,"district heating",NA,"Harjavalta","Ei","CO2e"
2014,0.341,13.1,0.026030534351145,"district heating",NA,"Hartola","Ei","CO2e"
2014,3.987,14.362,0.277607575546581,"district heating",NA,"Hattula","Ei","CO2e"
2014,2.27,10.627,0.213606850475205,"district heating",NA,"Hausjärvi","Ei","CO2e"
2014,1.784,16.941,0.105306652499852,"district heating",NA,"Heinävesi","Ei","CO2e"
2014,10.256,36.942,0.27762438416978,"district heating",NA,"Heinola","Ei","CO2e"
2014,1.31,4.719,0.277601186692096,"district heating",NA,"Hirvensalmi","Ei","CO2e"
2014,2.702,10.188,0.265213977228111,"district heating",NA,"Hollola","Ei","CO2e"
2014,1.811,6.52,0.277760736196319,"district heating",NA,"Honkajoki","Ei","CO2e"
2014,8.654,31.17,0.277638755213346,"district heating",NA,"Huittinen","Ei","CO2e"
2014,0.165,8.6,0.0191860465116279,"district heating",NA,"Humppila","Ei","CO2e"
2014,0.34,12.3,0.0276422764227642,"district heating",NA,"Hyrynsalmi","Ei","CO2e"
2014,41.639,251.456,0.165591594553321,"district heating",NA,"Hyvinkää","Ei","CO2e"
2014,1.481,6.513,0.227391371103946,"district heating",NA,"Ii","Ei","CO2e"
2014,2.731,22.7,0.120308370044053,"district heating",NA,"Iitti","Ei","CO2e"
2014,2.665,36.4,0.0732142857142857,"district heating",NA,"Ikaalinen","Ei","CO2e"
2014,7.908,32.915,0.240255202795078,"district heating",NA,"Ilmajoki","Ei","CO2e"
2014,5.661,32.899,0.172072099455911,"district heating",NA,"Ilomantsi","Ei","CO2e"
2014,23.161,90.761,0.255186699132887,"district heating",NA,"Imatra","Ei","CO2e"
2014,2.176,35,0.0621714285714286,"district heating",NA,"Inari","Ei","CO2e"
2014,1.459,7.9,0.184683544303797,"district heating",NA,"Inkoo","Ei","CO2e"
2014,1.207,4.347,0.277662755923626,"district heating",NA,"Isojoki","Ei","CO2e"
2014,1.163,4.19,0.277565632458234,"district heating",NA,"Isokyrö","Ei","CO2e"
2014,0.482,1.739,0.277170787809086,"district heating",NA,"Jämijärvi","Ei","CO2e"
2014,5.203,38.553,0.134957072082588,"district heating",NA,"Jämsä","Ei","CO2e"
2014,6.351,22.98,0.276370757180157,"district heating",NA,"Janakkala","Ei","CO2e"
2014,0.857,11.005,0.0778736937755566,"district heating",NA,"Järvenpää","Ei","CO2e"
2014,18.509,66.67,0.277621118944053,"district heating",NA,"Joensuu","Ei","CO2e"
2014,1.947,7.011,0.277706461275139,"district heating",NA,"Jomala","Ei","CO2e"
2014,3.827,22.698,0.168605163450524,"district heating",NA,"Joroinen","Ei","CO2e"
2014,3.775,16.705,0.225980245435498,"district heating",NA,"Joutsa","Ei","CO2e"
2014,1.17,17.8,0.0657303370786517,"district heating",NA,"Juuka","Ei","CO2e"
2014,1.998,7.194,0.277731442869058,"district heating",NA,"Juupajoki","Ei","CO2e"
2014,14.205,28.8,0.493229166666667,"district heating",NA,"Juva","Ei","CO2e"
2014,47.767,169.751,0.281394513139834,"district heating",NA,"Jyväskylä","Ei","CO2e"
2014,10.24,36.773,0.278465178255786,"district heating",NA,"Kaarina","Ei","CO2e"
2014,0.249,0.899,0.276974416017798,"district heating",NA,"Kaavi","Ei","CO2e"
2014,21.331,89.912,0.237243082124744,"district heating",NA,"Kajaani","Ei","CO2e"
2014,2.37,32.668,0.0725480592628872,"district heating",NA,"Kalajoki","Ei","CO2e"
2014,24.778,103.401,0.239630177657856,"district heating",NA,"Kangasala","Ei","CO2e"
2014,2.133,16.2,0.131666666666667,"district heating",NA,"Kangasniemi","Ei","CO2e"
2014,2.743,9.376,0.292555460750853,"district heating",NA,"Kankaanpää","Ei","CO2e"
2014,1.34,4.824,0.277777777777778,"district heating",NA,"Kannonkoski","Ei","CO2e"
2014,0.309,1.111,0.278127812781278,"district heating",NA,"Karijoki","Ei","CO2e"
2014,12.572,27.833,0.451694032263859,"district heating",NA,"Karkkila","Ei","CO2e"
2014,3.438,12.385,0.27759386354461,"district heating",NA,"Kärkölä","Ei","CO2e"
2014,2.29,12.975,0.176493256262042,"district heating",NA,"Kärsämäki","Ei","CO2e"
2014,0.859,27.412,0.0313366408872027,"district heating",NA,"Karstula","Ei","CO2e"
2014,0.862,5.9,0.146101694915254,"district heating",NA,"Karvia","Ei","CO2e"
2014,4.311,25.08,0.17188995215311,"district heating",NA,"Kaskinen","Ei","CO2e"
2014,17.853,65.3,0.273399693721286,"district heating",NA,"Kauhajoki","Ei","CO2e"
2014,5.164,52.444,0.0984669361604759,"district heating",NA,"Kauhava","Ei","CO2e"
2014,0.071,0.27,0.262962962962963,"district heating",NA,"Kauniainen","Ei","CO2e"
2014,4.619,16.637,0.277634188856164,"district heating",NA,"Kaustinen","Ei","CO2e"
2014,1.878,6.763,0.277687416826852,"district heating",NA,"Keitele","Ei","CO2e"
2014,11.355,40.9,0.277628361858191,"district heating",NA,"Kemi","Ei","CO2e"
2014,4.673,27.99,0.166952483029653,"district heating",NA,"Kemijärvi","Ei","CO2e"
2014,10.387,25.9,0.401042471042471,"district heating",NA,"Keminmaa","Ei","CO2e"
2014,0.345,17.63,0.0195689166193987,"district heating",NA,"Kemiönsaari","Ei","CO2e"
2014,8.72,39.221,0.222329874302032,"district heating",NA,"Kempele","Ei","CO2e"
2014,0.856,23.137,0.036997017763755,"district heating",NA,"Keuruu","Ei","CO2e"
2014,0.336,1.771,0.189723320158103,"district heating",NA,"Kihniö","Ei","CO2e"
2014,0.323,6.252,0.0516634676903391,"district heating",NA,"Kinnula","Ei","CO2e"
2014,8.924,32.394,0.275483114156943,"district heating",NA,"Kirkkonummi","Ei","CO2e"
2014,5.91,55.646,0.106207094849585,"district heating",NA,"Kitee","Ei","CO2e"
2014,10.103,40.1,0.251945137157107,"district heating",NA,"Kittilä","Ei","CO2e"
2014,2.064,40.52,0.0509378084896348,"district heating",NA,"Kiuruvesi","Ei","CO2e"
2014,0.193,0.697,0.276901004304161,"district heating",NA,"Kivijärvi","Ei","CO2e"
2014,1.464,40.499,0.0361490407170547,"district heating",NA,"Kokemäki","Ei","CO2e"
2014,0.303,2.781,0.108953613807983,"district heating",NA,"Kokkola","Ei","CO2e"
2014,0.737,13.7,0.0537956204379562,"district heating",NA,"Kolari","Ei","CO2e"
2014,1.459,8.856,0.164747064137308,"district heating",NA,"Konnevesi","Ei","CO2e"
2014,4.689,23.08,0.203162911611785,"district heating",NA,"Kontiolahti","Ei","CO2e"
2014,0.158,0.569,0.27768014059754,"district heating",NA,"Korsnäs","Ei","CO2e"
2014,0.941,3.392,0.277417452830189,"district heating",NA,"Koski Tl","Ei","CO2e"
2014,19.512,139.095,0.140278227110967,"district heating",NA,"Kouvola","Ei","CO2e"
2014,2.039,5.8,0.351551724137931,"district heating",NA,"Kristiinankaupunki","Ei","CO2e"
2014,0.281,9.935,0.0282838449924509,"district heating",NA,"Kruunupyy","Ei","CO2e"
2014,1.959,212.612,0.00921396722668523,"district heating",NA,"Kuhmo","Ei","CO2e"
2014,0.852,3.067,0.277795891750897,"district heating",NA,"Kuhmoinen","Ei","CO2e"
2014,0.04,0.148,0.27027027027027,"district heating",NA,"Kumlinge","Ei","CO2e"
2014,39.764,175.915,0.226040985703323,"district heating",NA,"Kuopio","Ei","CO2e"
2014,0.841,11.236,0.0748487006051976,"district heating",NA,"Kuortane","Ei","CO2e"
2014,30.509,77.301,0.394677947245184,"district heating",NA,"Kurikka","Ei","CO2e"
2014,0.394,15.446,0.0255082221934481,"district heating",NA,"Kustavi","Ei","CO2e"
2014,18.281,80.016,0.228466806638672,"district heating",NA,"Kuusamo","Ei","CO2e"
2014,0.78,2.807,0.277876736729605,"district heating",NA,"Kyyjärvi","Ei","CO2e"
2014,31.848,121.31,0.262534003791938,"district heating",NA,"Lahti","Ei","CO2e"
2014,6.681,16.7,0.400059880239521,"district heating",NA,"Laihia","Ei","CO2e"
2014,0.329,19.509,0.0168640114818802,"district heating",NA,"Laitila","Ei","CO2e"
2014,0.068,6.499,0.0104631481766426,"district heating",NA,"Lapinjärvi","Ei","CO2e"
2014,2.623,25.6,0.1024609375,"district heating",NA,"Lapinlahti","Ei","CO2e"
2014,2.054,11.105,0.184961728950923,"district heating",NA,"Lappajärvi","Ei","CO2e"
2014,9.864,48.848,0.201932525384867,"district heating",NA,"Lappeenranta","Ei","CO2e"
2014,1.734,6.438,0.269338303821062,"district heating",NA,"Lapua","Ei","CO2e"
2014,11.313,62.847,0.180008592295575,"district heating",NA,"Laukaa","Ei","CO2e"
2014,1.08,3.89,0.277634961439589,"district heating",NA,"Lemi","Ei","CO2e"
2014,0.426,1.531,0.278249510124102,"district heating",NA,"Lemland","Ei","CO2e"
2014,20.317,87.213,0.232958389230963,"district heating",NA,"Lempäälä","Ei","CO2e"
2014,5.674,38.198,0.148541808471648,"district heating",NA,"Leppävirta","Ei","CO2e"
2014,0.252,0.907,0.277839029768467,"district heating",NA,"Lestijärvi","Ei","CO2e"
2014,4.404,18.496,0.23810553633218,"district heating",NA,"Lieksa","Ei","CO2e"
2014,1.757,6.887,0.255118338899376,"district heating",NA,"Lieto","Ei","CO2e"
2014,1.552,7.36,0.210869565217391,"district heating",NA,"Liminka","Ei","CO2e"
2014,4.624,24.855,0.186039026352846,"district heating",NA,"Liperi","Ei","CO2e"
2014,15.682,127.513,0.122983538933285,"district heating",NA,"Lohja","Ei","CO2e"
2014,1.73,9.1,0.19010989010989,"district heating",NA,"Loppi","Ei","CO2e"
2014,0.842,7.867,0.107029363162578,"district heating",NA,"Loviisa","Ei","CO2e"
2014,0.123,0.441,0.27891156462585,"district heating",NA,"Luhanka","Ei","CO2e"
2014,0.281,1.256,0.223726114649682,"district heating",NA,"Lumijoki","Ei","CO2e"
2014,0.054,0.193,0.27979274611399,"district heating",NA,"Lumparland","Ei","CO2e"
2014,0.525,1.893,0.277337559429477,"district heating",NA,"Luoto","Ei","CO2e"
2014,2.972,12.311,0.241410121029973,"district heating",NA,"Luumäki","Ei","CO2e"
2014,2.081,7.492,0.27776294714362,"district heating",NA,"Maalahti","Ei","CO2e"
2014,5.031,102,0.0493235294117647,"district heating",NA,"Maarianhamina","Ei","CO2e"
2014,11.072,44.595,0.248278955039803,"district heating",NA,"Mäntsälä","Ei","CO2e"
2014,7.702,27.734,0.277709670440614,"district heating",NA,"Mänttä-Vilppula","Ei","CO2e"
2014,2.018,27.437,0.0735503152677042,"district heating",NA,"Mäntyharju","Ei","CO2e"
2014,0.264,0.953,0.277019937040923,"district heating",NA,"Marttila","Ei","CO2e"
2014,1.845,6.182,0.298447104496927,"district heating",NA,"Masku","Ei","CO2e"
2014,0.039,0.139,0.280575539568345,"district heating",NA,"Merijärvi","Ei","CO2e"
2014,1.235,4.45,0.27752808988764,"district heating",NA,"Merikarvia","Ei","CO2e"
2014,0.463,1.669,0.277411623726783,"district heating",NA,"Miehikkälä","Ei","CO2e"
2014,2.402,10.652,0.225497559143823,"district heating",NA,"Muhos","Ei","CO2e"
2014,0.663,2.39,0.277405857740586,"district heating",NA,"Multia","Ei","CO2e"
2014,0.902,3.251,0.277453091356506,"district heating",NA,"Muonio","Ei","CO2e"
2014,9.679,35.268,0.274441419984122,"district heating",NA,"Mustasaari","Ei","CO2e"
2014,9.443,34.01,0.277653631284916,"district heating",NA,"Muurame","Ei","CO2e"
2014,1.05,15.8,0.0664556962025317,"district heating",NA,"Mynämäki","Ei","CO2e"
2014,0.156,0.561,0.27807486631016,"district heating",NA,"Myrskylä","Ei","CO2e"
2014,6.647,23.678,0.280724723371906,"district heating",NA,"Naantali","Ei","CO2e"
2014,2.685,9.669,0.277691591684766,"district heating",NA,"Nakkila","Ei","CO2e"
2014,6.351,27.61,0.230025353132923,"district heating",NA,"Närpiö","Ei","CO2e"
2014,34.982,134.306,0.260464908492547,"district heating",NA,"Nokia","Ei","CO2e"
2014,0.939,3.379,0.277892867712341,"district heating",NA,"Nousiainen","Ei","CO2e"
2014,0.706,12.187,0.0579305817674571,"district heating",NA,"Nurmes","Ei","CO2e"
2014,2.023,45.644,0.0443212689510122,"district heating",NA,"Nurmijärvi","Ei","CO2e"
2014,5.281,45.191,0.116859551680644,"district heating",NA,"Orimattila","Ei","CO2e"
2014,0.449,1.62,0.27716049382716,"district heating",NA,"Oripää","Ei","CO2e"
2014,7.836,28.222,0.277655729572674,"district heating",NA,"Orivesi","Ei","CO2e"
2014,1.963,34.215,0.0573724974426421,"district heating",NA,"Oulainen","Ei","CO2e"
2014,105.02,452.776,0.231946922981784,"district heating",NA,"Oulu","Ei","CO2e"
2014,0.647,2.332,0.277444253859348,"district heating",NA,"Padasjoki","Ei","CO2e"
2014,2.606,9.384,0.27770673486786,"district heating",NA,"Pälkäne","Ei","CO2e"
2014,1.557,10.949,0.142204767558681,"district heating",NA,"Paltamo","Ei","CO2e"
2014,0.93,39.516,0.023534770725782,"district heating",NA,"Parainen","Ei","CO2e"
2014,1.65,25.03,0.0659208949260887,"district heating",NA,"Parikkala","Ei","CO2e"
2014,12.168,31.525,0.385979381443299,"district heating",NA,"Parkano","Ei","CO2e"
2014,1.301,4.684,0.277754056362084,"district heating",NA,"Pedersören kunta","Ei","CO2e"
2014,1.078,3.88,0.277835051546392,"district heating",NA,"Pelkosenniemi","Ei","CO2e"
2014,1.548,5.576,0.277618364418938,"district heating",NA,"Pello","Ei","CO2e"
2014,0.402,6.95,0.057841726618705,"district heating",NA,"Perho","Ei","CO2e"
2014,0.462,1.664,0.277644230769231,"district heating",NA,"Pertunmaa","Ei","CO2e"
2014,0.747,11.499,0.0649621706235325,"district heating",NA,"Petäjävesi","Ei","CO2e"
2014,0.009,0.031,0.290322580645161,"district heating",NA,"Pieksämäki","Ei","CO2e"
2014,1.434,18.5,0.0775135135135135,"district heating",NA,"Pielavesi","Ei","CO2e"
2014,2.552,14.39,0.177345378735233,"district heating",NA,"Pihtipudas","Ei","CO2e"
2014,3.773,13.595,0.277528503126149,"district heating",NA,"Pirkkala","Ei","CO2e"
2014,0.238,11.354,0.0209617755856967,"district heating",NA,"Polvijärvi","Ei","CO2e"
2014,0.301,1.084,0.277675276752767,"district heating",NA,"Pomarkku","Ei","CO2e"
2014,0.899,6.288,0.142970737913486,"district heating",NA,"Pori","Ei","CO2e"
2014,0.248,4.057,0.061128912989894,"district heating",NA,"Pornainen","Ei","CO2e"
2014,0.041,1.596,0.0256892230576441,"district heating",NA,"Porvoo","Ei","CO2e"
2014,0.191,16.293,0.011722825753391,"district heating",NA,"Posio","Ei","CO2e"
2014,2.468,12.578,0.196215614565114,"district heating",NA,"Pöytyä","Ei","CO2e"
2014,8.226,47.683,0.172514313277269,"district heating",NA,"Pudasjärvi","Ei","CO2e"
2014,0.053,2.919,0.0181569030489894,"district heating",NA,"Pukkila","Ei","CO2e"
2014,0.992,3.573,0.277637839350686,"district heating",NA,"Punkalaidun","Ei","CO2e"
2014,0.369,14.985,0.0246246246246246,"district heating",NA,"Puolanka","Ei","CO2e"
2014,0.487,7.1,0.0685915492957747,"district heating",NA,"Puumala","Ei","CO2e"
2014,1.093,24.238,0.045094479742553,"district heating",NA,"Pyhäjärvi","Ei","CO2e"
2014,0.344,7.109,0.0483893655929104,"district heating",NA,"Pyhäjoki","Ei","CO2e"
2014,1.796,6.468,0.277674706246135,"district heating",NA,"Pyhäntä","Ei","CO2e"
2014,0.236,0.849,0.277974087161366,"district heating",NA,"Pyhäranta","Ei","CO2e"
2014,1.362,4.907,0.277562665579784,"district heating",NA,"Pyhtää","Ei","CO2e"
2014,17.143,95.461,0.17958119022428,"district heating",NA,"Raahe","Ei","CO2e"
2014,0.238,8.4,0.0283333333333333,"district heating",NA,"Rääkkylä","Ei","CO2e"
